-1,136,Fall 2019,15,LATT 110
-1,137,Fall 2019,15,TODD 202
-1,138,Fall 2019,15,LCHAS 148
-1,139,Fall 2019,15,LATT 110
-1,140,Fall 2019,15,LCHAS 160
-1,141,Fall 2019,15,LATT 110
836,142,Fall 2019,0,STRNG LOWER
-1,143,Fall 2019,16,LATT 110
-1,144,Fall 2019,0,NULL NULL
-1,145,Fall 2019,0,NULL NULL
-1,146,Fall 2019,0,NULL NULL
1531,147,Fall 2019,85,CSB 209
-1,148,Fall 2019,30,GAVET 305
-1,149,Fall 2019,30,GAVET 305
-1,150,Fall 2019,16,CSB 628
-1,151,Fall 2019,16,CSB 628
-1,152,Fall 2019,0,CSB 628
-1,153,Fall 2019,0,CSB 628
1336,154,Fall 2019,0,CSB 601
1531,155,Fall 2019,25,CSB 523
-1,156,Fall 2019,0,HOPE 202
-1,157,Fall 2019,0,HOPE 202
-1,158,Fall 2019,0,CSB 601
-1,159,Fall 2019,0,NULL NULL
-1,160,Fall 2019,16,CSB 628
-1,161,Fall 2019,16,CSB 628
-1,162,Fall 2019,40,CSB 628
1336,163,Fall 2019,0,CSB 601
1577,164,Fall 2019,90,B&L 109
1577,165,Fall 2019,0,DEWEY 2110E
1596,166,Fall 2019,0,B&L 270
1731,167,Fall 2019,25,B&L 203H
-1,168,Fall 2019,0,NULL NULL
-1,169,Fall 2019,0,NULL NULL
1596,170,Fall 2019,0,LCHAS 182
-1,171,Fall 2019,0,NULL NULL
-1,172,Fall 2019,0,NULL NULL
-1,173,Fall 2019,0,NULL NULL
-1,174,Fall 2019,0,NULL NULL
-1,175,Fall 2019,0,NULL NULL
-1,176,Fall 2019,0,NULL NULL
-1,177,Fall 2019,0,NULL NULL
-1,178,Fall 2019,0,LCHAS 163
770,179,Fall 2019,0,HUTCH 141
836,180,Fall 2019,0,HUTCH 141
824,181,Fall 2019,0,DEWEY 1101
836,182,Fall 2019,0,STRNG LOWER
-1,183,Fall 2019,15,HYLAN 303
836,184,Fall 2019,18,MEL 219
820,185,Fall 2019,20,MEL 269
1614,186,Fall 2019,15,MEL 301B
1368,187,Fall 2019,0,DEWEY 2110E
1343,188,Fall 2019,40,WEGMN 1400
1347,189,Fall 2019,43,GAVET 312
770,190,Fall 2019,0,STRNG LOWER
799,191,Fall 2019,15,MEL 111
799,192,Fall 2019,15,MEL 111
799,193,Fall 2019,15,MEL 111
799,194,Fall 2019,15,MEL 111
799,195,Fall 2019,15,MEL 111
755,196,Fall 2019,25,HARK 210
-1,197,Fall 2019,125,MEL 203
799,198,Fall 2019,35,LCHAS 141
798,199,Fall 2019,0,GAVET 202
825,200,Fall 2019,20,MEL 269
825,201,Fall 2019,20,GRGEN 110
-1,202,Fall 2019,0,NULL NULL
-1,203,Fall 2019,0,NULL NULL
-1,204,Fall 2019,0,NULL NULL
1347,205,Fall 2019,43,GAVET 312
1230,206,Fall 2019,15,MEL 474
-1,207,Fall 2019,0,NULL NULL
811,208,Fall 2019,0,NULL NULL
824,209,Fall 2019,0,NULL NULL
1368,210,Fall 2019,15,MEL 269
-1,211,Fall 2019,125,MEL 203
799,212,Fall 2019,35,LCHAS 141
-1,213,Fall 2019,0,NULL NULL
-1,214,Fall 2019,0,NULL NULL
-1,215,Fall 2019,0,NULL NULL
-1,216,Fall 2019,0,NULL NULL
-1,217,Fall 2019,0,NULL NULL
-1,218,Fall 2019,0,NULL NULL
-1,219,Fall 2019,0,NULL NULL
-1,220,Fall 2019,0,NULL NULL
-1,221,Fall 2019,0,NULL NULL
-1,222,Fall 2019,0,NULL NULL
-1,223,Fall 2019,0,NULL NULL
-1,224,Fall 2019,0,NULL NULL
433,225,Fall 2019,25,HUTCH 138
458,226,Fall 2019,20,HUTCH 222
503,227,Fall 2019,30,GAVET 301
444,228,Fall 2019,370,HUTCH 141
451,229,Fall 2019,90,MOREY 321
462,230,Fall 2019,110,B&L 109
439,231,Fall 2019,100,WEGMN 1400
530,232,Fall 2019,0,HOYT AUD
444,233,Fall 2019,18,HUTCH 217
444,234,Fall 2019,18,HUTCH 220
444,235,Fall 2019,18,HUTCH 217
444,236,Fall 2019,18,HUTCH 217
444,237,Fall 2019,18,HUTCH 220
444,238,Fall 2019,18,HUTCH 217
444,239,Fall 2019,18,HUTCH 217
444,240,Fall 2019,18,HUTCH 220
444,241,Fall 2019,18,HUTCH 220
444,242,Fall 2019,18,HUTCH 217
444,243,Fall 2019,18,HUTCH 217
444,244,Fall 2019,18,HUTCH 220
444,245,Fall 2019,18,HUTCH 217
444,246,Fall 2019,18,HUTCH 220
444,247,Fall 2019,18,HUTCH 220
444,248,Fall 2019,18,HUTCH 220
528,249,Fall 2019,100,HUTCH 140
528,250,Fall 2019,10,NULL NULL
472,251,Fall 2019,160,DEWEY 1101
472,252,Fall 2019,20,HUTCH 225
472,253,Fall 2019,20,HUTCH 225
472,254,Fall 2019,20,HUTCH 225
472,255,Fall 2019,8,NULL NULL
437,256,Fall 2019,48,HYLAN 202
437,257,Fall 2019,8,HUTCH 339
515,258,Fall 2019,50,GRGEN 109
515,259,Fall 2019,50,NULL NULL
1524,260,Fall 2019,15,HUTCH 316
1524,261,Fall 2019,6,NULL NULL
463,262,Fall 2019,60,DEWEY 2162
463,263,Fall 2019,10,NULL NULL
503,264,Fall 2019,20,HUTCH 222
503,265,Fall 2019,20,NULL NULL
-1,266,Fall 2019,0,B&L 106
-1,267,Fall 2019,10,NULL NULL
489,268,Fall 2019,45,GAVET 208
489,269,Fall 2019,8,NULL NULL
443,270,Fall 2019,20,LCHAS 141
443,271,Fall 2019,8,NULL NULL
549,272,Fall 2019,40,DEWEY 2110E
549,273,Fall 2019,10,NULL NULL
549,274,Fall 2019,6,NULL NULL
-1,275,Fall 2019,15,DEWEY 4162
-1,276,Fall 2019,15,DEWEY 4162
433,277,Fall 2019,19,HUTCH 316
-1,278,Fall 2019,0,NULL NULL
-1,279,Fall 2019,0,NULL NULL
-1,280,Fall 2019,0,NULL NULL
-1,281,Fall 2019,0,NULL NULL
-1,282,Fall 2019,0,NULL NULL
-1,283,Fall 2019,12,LCHAS 285
528,284,Fall 2019,100,HUTCH 140
437,285,Fall 2019,48,HYLAN 202
1524,286,Fall 2019,15,HUTCH 316
463,287,Fall 2019,60,DEWEY 2162
-1,288,Fall 2019,25,B&L 106
489,289,Fall 2019,45,GAVET 208
443,290,Fall 2019,20,LCHAS 141
549,291,Fall 2019,40,DEWEY 2110E
453,292,Fall 2019,0,HUTCH 316
