227,FRI,1025,1115,GAVET,301
228,MON,900,950,HUTCH,141
228,WEN,900,950,HUTCH,141
228,FRI,900,950,HUTCH,141
229,MON,900,950,MOREY,321
229,WEN,900,950,MOREY,321
229,FRI,900,950,MOREY,321
230,MON,900,950,B&L,109
230,WEN,900,950,B&L,109
230,FRI,900,950,B&L,109
231,MON,900,1015,WEGMN,1400
231,WEN,900,1015,WEGMN,1400
232,MON,900,950,HOYT,AUD
232,WEN,900,950,HOYT,AUD
232,FRI,900,950,HOYT,AUD
233,TUE,1345,1645,HUTCH,217
234,THU,1715,2015,HUTCH,220
235,TUE,1715,2015,HUTCH,217
236,WEN,1300,1600,HUTCH,217
237,TUE,1015,1315,HUTCH,220
238,WEN,1650,1950,HUTCH,217
239,THU,1015,1315,HUTCH,217
240,WEN,1300,1600,HUTCH,220
241,TUE,1715,2015,HUTCH,220
242,THU,1345,1645,HUTCH,217
243,TUE,1015,1315,HUTCH,217
244,THU,1345,1645,HUTCH,220
245,THU,1715,2015,HUTCH,217
246,TUE,1345,1645,HUTCH,220
247,WEN,1650,1950,HUTCH,220
248,THU,1015,1315,HUTCH,220
249,TUE,940,1055,HUTCH,140
249,THU,940,1055,HUTCH,140
250,NULL,NULL,NULL,NULL,NULL
251,MON,1150,1305,DEWEY,1101
251,WEN,1150,1305,DEWEY,1101
252,TUE,1400,1600,HUTCH,225
253,WEN,1400,1600,HUTCH,225
254,TUE,940,1140,HUTCH,225
255,NULL,NULL,NULL,NULL,NULL
256,TUE,1230,1345,HYLAN,202
256,THU,1230,1345,HYLAN,202
257,FRI,900,1015,HUTCH,339
258,MON,1150,1305,GRGEN,109
258,WEN,1150,1305,GRGEN,109
259,NULL,NULL,NULL,NULL,NULL
260,MON,1330,1445,HUTCH,316
260,WEN,1330,1445,HUTCH,316
261,NULL,NULL,NULL,NULL,NULL
262,TUE,1105,1220,DEWEY,2162
262,THU,1105,1220,DEWEY,2162
263,NULL,NULL,NULL,NULL,NULL
264,TUE,1400,1805,HUTCH,222
264,THU,1400,1805,HUTCH,222
265,NULL,NULL,NULL,NULL,NULL
266,TUE,1525,1640,B&L,106
266,THU,1525,1640,B&L,106
267,NULL,NULL,NULL,NULL,NULL
268,TUE,1230,1345,GAVET,208
268,THU,1230,1345,GAVET,208
269,NULL,NULL,NULL,NULL,NULL
270,TUE,1230,1345,LCHAS,141
270,THU,1230,1345,LCHAS,141
271,NULL,NULL,NULL,NULL,NULL
272,MON,900,950,DEWEY,2110E
272,WEN,900,950,DEWEY,2110E
272,FRI,900,950,DEWEY,2110E
273,NULL,NULL,NULL,NULL,NULL
274,NULL,NULL,NULL,NULL,NULL
275,WEN,1400,1515,DEWEY,4162
276,THU,1525,1640,DEWEY,4162
277,TUE,815,930,HUTCH,316
278,NULL,NULL,NULL,NULL,NULL
279,NULL,NULL,NULL,NULL,NULL
280,NULL,NULL,NULL,NULL,NULL
281,NULL,NULL,NULL,NULL,NULL
282,NULL,NULL,NULL,NULL,NULL
283,THU,1300,1500,LCHAS,285
284,TUE,940,1055,HUTCH,140
284,THU,940,1055,HUTCH,140
285,TUE,1230,1345,HYLAN,202
285,THU,1230,1345,HYLAN,202
286,MON,1330,1445,HUTCH,316
286,WEN,1330,1445,HUTCH,316
287,TUE,1105,1220,DEWEY,2162
287,THU,1105,1220,DEWEY,2162
288,TUE,1525,1640,B&L,106
288,THU,1525,1640,B&L,106
289,TUE,1230,1345,GAVET,208
289,THU,1230,1345,GAVET,208
290,TUE,1230,1345,LCHAS,141
290,THU,1230,1345,LCHAS,141
291,MON,900,950,DEWEY,2110E
291,WEN,900,950,DEWEY,2110E
291,FRI,900,950,DEWEY,2110E
292,MON,1000,1115,HUTCH,316
292,THU,1000,1115,HUTCH,316
293,NULL,NULL,NULL,NULL,NULL
294,NULL,NULL,NULL,NULL,NULL
295,NULL,NULL,NULL,NULL,NULL
296,WEN,1000,1130,HUTCH,316
297,WEN,1200,1330,HUTCH,316
298,WEN,1600,1800,HUTCH,316
299,FRI,1500,1615,HUTCH,316
300,NULL,NULL,NULL,NULL,NULL
301,NULL,NULL,NULL,NULL,NULL
302,NULL,NULL,NULL,NULL,NULL
303,NULL,NULL,NULL,NULL,NULL
304,NULL,NULL,NULL,NULL,NULL
305,NULL,NULL,NULL,NULL,NULL
306,NULL,NULL,NULL,NULL,NULL
307,NULL,NULL,NULL,NULL,NULL
308,NULL,NULL,NULL,NULL,NULL
309,NULL,NULL,NULL,NULL,NULL
310,NULL,NULL,NULL,NULL,NULL
311,NULL,NULL,NULL,NULL,NULL
312,NULL,NULL,NULL,NULL,NULL
313,NULL,NULL,NULL,NULL,NULL
314,NULL,NULL,NULL,NULL,NULL
315,NULL,NULL,NULL,NULL,NULL
316,MON,1150,1240,GRGEN,101
316,WEN,1150,1240,GRGEN,101
316,FRI,1150,1240,GRGEN,101
317,MON,1025,1115,GRGEN,101
317,WEN,1025,1115,GRGEN,101
317,FRI,1025,1115,GRGEN,101
318,THU,1525,1640,LATT,201
319,TUE,1400,1515,HYLAN,203
319,THU,1400,1515,HYLAN,203
320,TUE,1230,1345,MOREY,205
320,THU,1230,1345,MOREY,205
321,WEN,1525,1640,MEL,221
321,FRI,1525,1640,MEL,221
322,TUE,1230,1345,B&L,269
322,THU,1230,1345,B&L,269
323,MON,1230,1345,MEL,224
323,WEN,1230,1345,MEL,224
324,TUE,1650,1805,MEL,224
324,THU,1650,1805,MEL,224
325,TUE,1525,1640,GRGEN,101
325,THU,1525,1640,GRGEN,101
326,WEN,1150,1305,GAVET,310
326,FRI,1150,1305,GAVET,310
327,TUE,1105,1220,GRGEN,109
327,THU,1105,1220,GRGEN,109
328,WEN,1400,1515,GRGEN,101
329,NULL,NULL,NULL,NULL,NULL
330,NULL,NULL,NULL,NULL,NULL
331,NULL,NULL,NULL,NULL,NULL
332,NULL,NULL,NULL,NULL,NULL
333,FRI,1130,1230,GRGEN,239
334,MON,900,950,HYLAN,101
334,WEN,900,950,HYLAN,101
334,FRI,900,950,HYLAN,101
335,TUE,1400,1515,HYLAN,203
335,THU,1400,1515,HYLAN,203
336,TUE,1400,1515,HYLAN,102
336,THU,1400,1515,HYLAN,102
337,TUE,1230,1345,MOREY,205
337,THU,1230,1345,MOREY,205
338,MON,1540,1655,SAUND,1412
339,TUE,1400,1515,HYLAN,102
339,THU,1400,1515,HYLAN,102
340,MON,1525,1640,CSB,601
340,WEN,1525,1640,CSB,601
341,TUE,1230,1345,B&L,269
341,THU,1230,1345,B&L,269
342,MON,1230,1345,MEL,224
342,WEN,1230,1345,MEL,224
343,TUE,1525,1640,GRGEN,101
343,THU,1525,1640,GRGEN,101
344,WEN,1150,1305,GAVET,310
344,FRI,1150,1305,GAVET,310
345,TUE,1105,1220,GRGEN,109
345,THU,1105,1220,GRGEN,109
346,MON,1025,1140,HYLAN,105
346,WEN,1025,1140,HYLAN,105
347,NULL,NULL,NULL,NULL,NULL
348,MON,1025,1140,TODD,202
348,WEN,1025,1140,TODD,202
349,NULL,NULL,NULL,NULL,NULL
350,NULL,NULL,NULL,NULL,NULL
351,TUE,810,930,GRGEN,101
351,THU,810,930,GRGEN,101
352,TUE,940,1055,GRGEN,110
352,THU,940,1055,GRGEN,110
353,FRI,1125,1445,LCHAS,160
354,NULL,NULL,NULL,NULL,NULL
355,TUE,940,1055,MEL,218
355,THU,940,1055,MEL,218
356,NULL,NULL,NULL,NULL,NULL
357,NULL,NULL,NULL,NULL,NULL
358,NULL,NULL,NULL,NULL,NULL
359,NULL,NULL,NULL,NULL,NULL
360,NULL,NULL,NULL,NULL,NULL
361,NULL,NULL,NULL,NULL,NULL
362,NULL,NULL,NULL,NULL,NULL
363,NULL,NULL,NULL,NULL,NULL
364,NULL,NULL,NULL,NULL,NULL
365,NULL,NULL,NULL,NULL,NULL
366,NULL,NULL,NULL,NULL,NULL
367,NULL,NULL,NULL,NULL,NULL
368,WEN,1650,1930,LATT,413
369,TUE,940,1055,RRLIB,G108A
370,FRI,1025,1140,RRLIB,G108A
371,WEN,1400,1515,RRLIB,G108A
372,WEN,1025,1140,RRLIB,G108A
373,THU,1230,1345,RRLIB,G108A
374,WEN,1925,2055,MOREY,502
375,FRI,1400,1515,LCHAS,104
376,FRI,1400,1515,GRGEN,110
377,MON,1650,1805,MEL,224
378,THU,1650,1805,B&L,270
379,FRI,1530,1630,DOUG,403
380,WEN,1600,1700,DOUG,403
381,NULL,NULL,NULL,NULL,NULL
382,FRI,1255,1355,GEN,308
383,FRI,1150,1240,DOUG,403
384,FRI,1150,1240,LATT,431
385,WEN,1650,1805,DOUG,420
386,THU,1650,1805,MOREY,504
387,THU,1650,1805,GRGEN,110
388,MON,1650,1805,GEN,308
389,FRI,1150,1305,B&L,315
390,TUE,1525,1640,RRLIB,G108A
391,FRI,1230,1410,GEN,323
392,TUE,1525,1640,RETT,201
392,THU,1525,1640,RETT,201
393,TUE,1830,2000,DEWEY,2110D
393,THU,1830,2000,DEWEY,2110D
394,THU,1815,2055,GRGEN,110
395,FRI,1025,1115,GEN,309
396,FRI,1400,1450,GEN,309
397,NULL,NULL,NULL,NULL,NULL
398,FRI,1430,1630,FRIEL,LNGE
399,FRI,1150,1350,GEN,309
400,NULL,NULL,NULL,NULL,NULL
401,FRI,1400,1530,HUTCH,473
402,FRI,1400,1530,HUTCH,473
403,NULL,NULL,NULL,NULL,NULL
404,NULL,NULL,NULL,NULL,NULL
405,NULL,NULL,NULL,NULL,NULL
406,NULL,NULL,NULL,NULL,NULL
407,NULL,NULL,NULL,NULL,NULL
408,NULL,NULL,NULL,NULL,NULL
409,FRI,1000,1145,DEWEY,1160A
410,NULL,NULL,NULL,NULL,NULL
411,NULL,NULL,NULL,NULL,NULL
412,FRI,1150,1305,B&L,270
413,THU,1525,1655,GAVET,301
414,FRI,1230,1345,MOREY,501
415,NULL,NULL,NULL,NULL,NULL
416,NULL,NULL,NULL,NULL,NULL
417,NULL,NULL,NULL,NULL,NULL
418,NULL,NULL,NULL,NULL,NULL
419,NULL,NULL,NULL,NULL,NULL
420,NULL,NULL,NULL,NULL,NULL
421,NULL,NULL,NULL,NULL,NULL
422,NULL,NULL,NULL,NULL,NULL
423,NULL,NULL,NULL,NULL,NULL
424,NULL,NULL,NULL,NULL,NULL
425,NULL,NULL,NULL,NULL,NULL
426,NULL,NULL,NULL,NULL,NULL
427,NULL,NULL,NULL,NULL,NULL
428,FRI,1400,1530,HUTCH,473
429,NULL,NULL,NULL,NULL,NULL
430,FRI,1000,1145,DEWEY,1160A
431,THU,1525,1655,GAVET,301
432,FRI,1230,1345,MOREY,501
433,NULL,NULL,NULL,NULL,NULL
434,FRI,1400,1530,HUTCH,473
435,NULL,NULL,NULL,NULL,NULL
436,NULL,NULL,NULL,NULL,NULL
437,NULL,NULL,NULL,NULL,NULL
438,NULL,NULL,NULL,NULL,NULL
439,NULL,NULL,NULL,NULL,NULL
440,NULL,NULL,NULL,NULL,NULL
441,NULL,NULL,NULL,NULL,NULL
442,THU,1525,1655,GAVET,301
443,FRI,1230,1345,MOREY,501
444,NULL,NULL,NULL,NULL,NULL
445,FRI,1400,1530,HUTCH,473
446,NULL,NULL,NULL,NULL,NULL
447,NULL,NULL,NULL,NULL,NULL
448,NULL,NULL,NULL,NULL,NULL
449,NULL,NULL,NULL,NULL,NULL
450,NULL,NULL,NULL,NULL,NULL
451,NULL,NULL,NULL,NULL,NULL
452,NULL,NULL,NULL,NULL,NULL
453,FRI,1400,1530,HUTCH,473
454,NULL,NULL,NULL,NULL,NULL
455,NULL,NULL,NULL,NULL,NULL
456,NULL,NULL,NULL,NULL,NULL
457,NULL,NULL,NULL,NULL,NULL
458,NULL,NULL,NULL,NULL,NULL
459,FRI,1000,1145,DEWEY,1160A
460,NULL,NULL,NULL,NULL,NULL
461,NULL,NULL,NULL,NULL,NULL
462,NULL,NULL,NULL,NULL,NULL
463,NULL,NULL,NULL,NULL,NULL
464,NULL,NULL,NULL,NULL,NULL
465,THU,1525,1655,GAVET,301
466,NULL,NULL,NULL,NULL,NULL
467,NULL,NULL,NULL,NULL,NULL
468,NULL,NULL,NULL,NULL,NULL
469,FRI,1400,1530,HUTCH,473
470,FRI,1400,1530,HUTCH,473
471,NULL,NULL,NULL,NULL,NULL
472,NULL,NULL,NULL,NULL,NULL
473,NULL,NULL,NULL,NULL,NULL
474,NULL,NULL,NULL,NULL,NULL
475,NULL,NULL,NULL,NULL,NULL
476,NULL,NULL,NULL,NULL,NULL
477,NULL,NULL,NULL,NULL,NULL
478,FRI,1000,1145,DEWEY,1160A
479,NULL,NULL,NULL,NULL,NULL
480,FRI,1230,1345,MOREY,501
481,NULL,NULL,NULL,NULL,NULL
482,NULL,NULL,NULL,NULL,NULL
483,NULL,NULL,NULL,NULL,NULL
484,FRI,800,1000,GEN,309
485,WEN,1400,1515,HARK,210
486,WEN,1400,1515,DOUG,419
487,NULL,NULL,NULL,NULL,NULL
488,NULL,NULL,NULL,NULL,NULL
489,NULL,NULL,NULL,NULL,NULL
490,NULL,NULL,NULL,NULL,NULL
491,NULL,NULL,NULL,NULL,NULL
492,NULL,NULL,NULL,NULL,NULL
493,WEN,1530,1700,MED,CNTR
494,MON,1025,1115,RRLIB,442
494,WEN,1025,1115,RRLIB,442
494,FRI,1025,1115,RRLIB,442
495,MON,900,950,RRLIB,442
495,WEN,900,950,RRLIB,442
495,FRI,900,950,RRLIB,442
496,MON,800,850,RRLIB,428D
496,WEN,800,850,RRLIB,428D
496,FRI,800,850,RRLIB,428D
497,NULL,NULL,NULL,NULL,NULL
498,NULL,NULL,NULL,NULL,NULL
499,NULL,NULL,NULL,NULL,NULL
500,TUE,940,1055,DEWEY,2162
500,THU,940,1055,DEWEY,2162
501,TUE,1525,1640,MOREY,321
501,THU,1525,1640,MOREY,321
502,TUE,1230,1345,WEGMN,1400
502,THU,1230,1345,WEGMN,1400
503,TUE,1400,1515,GRGEN,101
503,THU,1400,1515,GRGEN,101
504,MON,1400,1515,GAVET,202
505,TUE,1525,1640,B&L,270
505,THU,1525,1640,B&L,270
506,TUE,1650,1805,MEL,224
506,THU,1650,1805,MEL,224
507,WEN,1815,2055,GAVET,312
508,MON,1815,2055,GAVET,310
509,WEN,1150,1305,GAVET,310
509,FRI,1150,1305,GAVET,310
